,Date,Provider,DeviceType,wRttAvg,wTCPUp,wTCPDown
5954,2016,Verizon,Tablet,66.605,21317.5,27832.0
67745,2016,AT&T,Phone,68.87,21316.0,37974.0
64442,2016,AT&T,Tablet,66.874,21314.5,40881.5
44004,2017,T-Mobile,Tablet,83.831,21313.5,31382.0
68322,2016,AT&T,Tablet,79.059,21313.5,36966.0
82255,2020,AT&T,Phone,35.474,21312.5,176161.0
76020,2016,T-Mobile,Tablet,72.9,21311.5,6894.0
38985,2017,AT&T,Tablet,69.024,21310.5,41539.5
43757,2017,Verizon,Phone,55.645,21310.5,34654.5
74862,2016,Verizon,Tablet,153.992,21308.0,17085.0
92741,2020,T-Mobile,Phone,69.938,21307.0,7813.0
33457,2017,AT&T,Phone,68.755,21303.0,34352.5
69822,2016,T-Mobile,Tablet,79.255,21303.0,23950.0
80786,2020,Verizon,Phone,33.534,21303.0,71277.5
44965,2017,Verizon,Phone,43.943,21302.5,34410.5
74963,2016,T-Mobile,Phone,75.144,21302.5,27262.0
67679,2016,Verizon,Phone,154.031,21301.5,34192.5
64415,2016,Verizon,Phone,153.252,21299.5,34805.5
60098,2015,Verizon,Phone,81.106,21296.0,16748.0
34850,2017,AT&T,Tablet,72.665,21293.5,31624.0
77884,2016,T-Mobile,Tablet,75.903,21293.5,28483.0
80276,2020,T-Mobile,Phone,72.926,21289.5,2366.5
41871,2017,AT&T,Phone,40.185,21289.0,37475.0
14005,2015,AT&T,Tablet,100.585,21287.5,34664.0
23264,2016,Verizon,Phone,130.113,21286.5,42559.0
37072,2017,Verizon,Tablet,140.887,21284.5,33080.5
87507,2020,AT&T,Phone,45.268,21284.0,127494.0
75102,2016,Verizon,Tablet,75.493,21282.5,37711.0
43100,2017,T-Mobile,Tablet,96.326,21282.0,37118.0
33733,2017,T-Mobile,Phone,46.129,21280.5,29814.5
65198,2016,T-Mobile,Tablet,82.049,21280.0,35818.5
80701,2020,T-Mobile,Phone,75.0,21276.0,12666.0
33357,2017,T-Mobile,Phone,57.695,21273.5,37094.5
81120,2020,AT&T,Phone,51.718,21273.0,131274.5
51708,2015,Verizon,Tablet,73.13,21271.0,16104.5
12917,2016,Verizon,Tablet,133.714,21270.0,21690.5
13476,2016,T-Mobile,Phone,65.587,21267.0,16065.5
75787,2016,T-Mobile,Phone,69.928,21267.0,18974.5
95626,2020,T-Mobile,Phone,53.999,21267.0,34661.5
65989,2016,T-Mobile,Phone,73.439,21266.5,16537.5
90238,2020,Verizon,Phone,66.648,21266.5,73430.0
44613,2017,Verizon,Phone,73.488,21264.5,35998.5
76028,2016,T-Mobile,Tablet,76.728,21263.5,35314.5
75203,2016,T-Mobile,Phone,65.003,21260.0,37438.0
73910,2016,Verizon,Tablet,141.759,21257.5,26778.5
30397,2016,Verizon,Tablet,151.54,21257.0,47516.5
67645,2016,T-Mobile,Phone,66.893,21255.5,31063.5
42939,2017,T-Mobile,Phone,53.26,21254.0,23773.0
43192,2017,AT&T,Tablet,71.047,21253.0,20612.0
44798,2017,Verizon,Tablet,147.93,21253.0,10630.5
66205,2016,T-Mobile,Phone,73.724,21253.0,28399.5
11399,2016,Verizon,Tablet,76.068,21251.0,26436.0
33038,2017,T-Mobile,Tablet,70.294,21246.5,13464.0
77048,2016,AT&T,Tablet,77.693,21246.5,24353.0
38588,2017,T-Mobile,Phone,43.214,21243.0,45609.0
43908,2017,T-Mobile,Tablet,64.624,21240.0,9666.0
70557,2016,T-Mobile,Phone,67.386,21239.0,35904.0
86629,2020,Verizon,Phone,39.596,21239.0,16702.0
156328,2014,T-Mobile,Phone,89.709,21237.0,32414.0
50340,2015,Verizon,Phone,86.691,21232.0,28618.0
39144,2017,AT&T,Phone,45.972,21231.5,34299.0
36786,2017,AT&T,Tablet,69.229,21231.0,40128.5
64872,2016,Verizon,Tablet,138.875,21231.0,33085.0
38388,2017,T-Mobile,Phone,40.604,21230.0,29462.0
14196,2015,Verizon,Tablet,75.895,21229.5,21997.0
65818,2016,AT&T,Tablet,70.557,21228.5,24549.0
76237,2016,Verizon,Phone,161.439,21227.0,36266.5
69426,2016,AT&T,Tablet,71.991,21224.5,31882.0
11308,2016,T-Mobile,Tablet,81.555,21221.5,26363.5
87730,2020,Verizon,Phone,41.687,21221.5,130424.0
82478,2020,Verizon,Phone,40.204,21220.0,45943.0
6977,2015,Verizon,Tablet,82.769,21218.0,28610.0
45200,2017,AT&T,Tablet,65.63,21218.0,31935.5
65719,2016,Verizon,Phone,89.204,21218.0,32490.0
61610,2015,Verizon,Tablet,73.775,21217.5,26547.5
70822,2016,T-Mobile,Tablet,77.099,21217.0,26019.0
94235,2020,AT&T,Phone,40.988,21211.0,89437.5
14649,2015,AT&T,Tablet,79.47,21208.0,29747.5
1332,2016,Verizon,Tablet,79.278,21206.0,27876.5
82165,2020,AT&T,Phone,41.255,21202.0,117508.0
98746,2020,AT&T,Phone,52.033,21201.5,48236.5
44387,2017,T-Mobile,Phone,45.495,21200.5,35556.0
12340,2016,Verizon,Tablet,73.702,21199.0,27576.0
32433,2017,AT&T,Phone,49.002,21198.0,34205.0
43189,2017,Verizon,Phone,41.142,21197.0,35628.5
47459,2017,T-Mobile,Phone,52.539,21197.0,24487.0
33022,2017,T-Mobile,Tablet,73.784,21191.0,20904.0
28708,2016,T-Mobile,Phone,72.832,21190.5,50158.5
75269,2016,Verizon,Phone,105.53,21190.5,37684.0
98167,2020,AT&T,Phone,54.384,21189.0,79780.0
42640,2017,AT&T,Tablet,60.175,21187.5,37385.0
44284,2017,T-Mobile,Tablet,82.1,21186.5,12421.5
15310,2016,Verizon,Phone,67.291,21184.5,25069.0
43936,2017,AT&T,Tablet,65.353,21176.0,16694.0
46776,2017,AT&T,Tablet,76.689,21174.5,21737.5
46407,2017,AT&T,Phone,40.352,21174.0,38747.0
83470,2020,Verizon,Phone,48.008,21173.5,41846.0
74830,2016,Verizon,Tablet,134.9,21173.0,32003.0
68655,2016,Verizon,Phone,149.847,21172.5,36759.5
86608,2020,T-Mobile,Phone,73.87,21172.5,20640.0
34849,2017,AT&T,Phone,59.456,21171.5,34136.0
89845,2020,AT&T,Phone,48.334,21171.5,120574.0
11892,2016,T-Mobile,Tablet,73.928,21168.5,23835.0
86388,2020,T-Mobile,Phone,50.253,21168.5,14436.0
15577,2015,Verizon,Tablet,71.996,21166.0,26526.5
41315,2017,T-Mobile,Phone,55.381,21166.0,23708.0
75280,2016,AT&T,Tablet,74.094,21162.5,21442.5
38654,2017,Verizon,Phone,36.623,21161.0,26605.5
12813,2015,Verizon,Tablet,70.32,21158.0,25501.5
77286,2016,Verizon,Tablet,162.206,21158.0,23707.0
11552,2016,T-Mobile,Phone,73.354,21155.0,24781.5
39149,2017,T-Mobile,Tablet,86.657,21153.5,36494.0
79977,2020,T-Mobile,Phone,69.69,21150.5,24858.5
2627,2015,T-Mobile,Phone,66.747,21150.0,26947.5
43494,2017,Verizon,Tablet,133.926,21148.0,15194.5
18511,2016,Verizon,Tablet,134.498,21147.5,36884.0
35429,2017,T-Mobile,Phone,61.004,21141.0,32295.5
47595,2017,T-Mobile,Phone,49.227,21139.5,26276.0
54566,2015,Verizon,Tablet,77.192,21139.0,31247.5
46939,2017,T-Mobile,Phone,54.328,21138.5,31608.0
80951,2020,AT&T,Phone,46.371,21137.5,60662.5
82483,2020,Verizon,Phone,47.057,21137.5,27499.0
75880,2016,AT&T,Tablet,75.612,21137.0,33512.0
64886,2016,T-Mobile,Tablet,83.51,21135.5,30280.5
75419,2016,T-Mobile,Phone,70.895,21135.0,23549.5
77904,2016,AT&T,Tablet,76.679,21134.0,26226.0
87301,2020,T-Mobile,Phone,,21134.0,18009.5
1401,2015,T-Mobile,Phone,68.89,21133.5,24857.5
87277,2020,Verizon,Phone,42.299,21133.0,10481.0
39448,2017,AT&T,Phone,53.169,21132.5,37011.0
65954,2016,AT&T,Tablet,75.188,21132.5,31995.5
76692,2016,T-Mobile,Tablet,65.82,21132.5,25819.0
59186,2015,Verizon,Phone,98.94,21132.0,31178.0
66326,2016,T-Mobile,Tablet,80.192,21132.0,16000.5
12819,2016,Verizon,Tablet,73.076,21129.0,26187.5
82204,2020,Verizon,Phone,33.752,21128.5,104330.0
35973,2017,T-Mobile,Phone,59.197,21128.0,16625.0
28628,2016,Verizon,Phone,77.642,21125.5,41178.5
22100,2016,Verizon,Tablet,149.703,21125.0,44134.0
1521,2016,T-Mobile,Tablet,72.405,21124.5,23330.0
44535,2017,AT&T,Phone,76.298,21123.5,29897.0
140493,2012,Verizon, Phone,53.859,21123.5,38958.0
88453,2020,AT&T,Phone,43.427,21123.0,51972.5
67912,2016,Verizon,Tablet,83.196,21122.5,30178.0
70341,2016,T-Mobile,Phone,66.572,21122.0,39569.5
36392,2017,Verizon,Tablet,69.545,21121.0,30709.0
98236,2020,Verizon,Phone,46.165,21120.0,18113.0
68386,2016,AT&T,Tablet,82.723,21119.5,43410.0
76741,2016,Verizon,Phone,179.422,21119.5,35720.0
42103,2017,AT&T,Phone,45.083,21114.5,28792.0
18783,2016,Verizon,Tablet,174.672,21112.5,24855.5
64648,2016,Verizon,Tablet,144.007,21112.0,37019.5
33687,2017,Verizon,Phone,41.598,21111.0,36686.5
34733,2017,T-Mobile,Phone,88.141,21110.5,31487.5
81834,2020,Sprint,Phone,61.539,21109.5,145867.5
84493,2020,T-Mobile,Phone,78.956,21109.0,117310.0
94603,2020,Verizon,Phone,47.297,21106.0,24662.5
12146,2016,AT&T,Phone,65.619,21104.0,17892.5
78350,2016,Verizon,Tablet,142.693,21104.0,36256.0
81782,2020,AT&T,Phone,57.017,21104.0,92518.5
78036,2016,T-Mobile,Tablet,89.911,21103.0,31310.5
44479,2017,AT&T,Phone,44.814,21101.0,41772.0
46291,2017,T-Mobile,Phone,46.14,21098.0,39056.0
12517,2016,T-Mobile,Tablet,75.624,21097.5,19054.5
39129,2017,AT&T,Tablet,81.166,21097.5,39553.0
64176,2016,Verizon,Tablet,170.47,21096.5,38601.0
43799,2017,AT&T,Phone,39.814,21095.0,12484.0
73855,2016,AT&T,Phone,66.107,21095.0,17258.0
33071,2017,Verizon,Phone,39.336,21094.5,34949.0
65895,2016,Verizon,Phone,147.201,21094.5,35737.0
41863,2017,AT&T,Phone,44.494,21092.5,27162.0
78147,2016,T-Mobile,Phone,69.342,21091.5,31764.0
71645,2016,T-Mobile,Phone,71.103,21090.5,38368.5
75934,2016,Verizon,Tablet,158.799,21089.5,22885.0
42543,2017,AT&T,Phone,42.951,21087.0,29870.5
44483,2017,T-Mobile,Phone,52.953,21087.0,37879.5
76108,2016,T-Mobile,Tablet,77.967,21087.0,6490.5
27283,2016,T-Mobile,Tablet,83.75,21086.0,45608.5
76557,2016,Verizon,Phone,81.343,21086.0,36529.5
148222,2014,Verizon,Phone,149.288,21086.0,44196.0
76022,2016,Verizon,Tablet,170.574,21085.5,41860.5
84177,2020,Verizon,Phone,47.754,21085.5,24530.5
65839,2016,Verizon,Phone,149.235,21085.0,37295.5
74800,2016,AT&T,Tablet,80.415,21084.5,40192.5
76406,2016,Verizon,Tablet,146.972,21084.5,29661.5
65941,2016,T-Mobile,Phone,66.637,21081.5,37871.5
43479,2017,AT&T,Phone,43.002,21080.0,23130.5
75715,2016,T-Mobile,Phone,73.133,21080.0,45434.5
33430,2017,T-Mobile,Tablet,86.07,21079.5,33591.5
76756,2016,T-Mobile,Tablet,70.101,21078.0,12352.0
47395,2017,T-Mobile,Phone,48.25,21075.5,29128.5
84464,2020,T-Mobile,Phone,74.413,21074.0,17154.0
58318,2015,T-Mobile,Tablet,77.999,21073.5,15268.5
21539,2016,T-Mobile,Tablet,71.863,21071.5,7892.0
33750,2017,T-Mobile,Tablet,73.586,21071.5,29789.0
65258,2016,AT&T,Tablet,78.491,21071.0,36411.5
75804,2016,T-Mobile,Tablet,77.778,21070.0,34059.0
38831,2017,Verizon,Tablet,149.531,21069.0,31272.0
46456,2017,AT&T,Tablet,70.654,21068.0,35798.0
45158,2017,Verizon,Tablet,144.914,21067.0,34098.5
32361,2017,AT&T,Phone,45.857,21066.5,26976.5
77367,2016,AT&T,Phone,68.261,21066.5,23032.0
74868,2016,T-Mobile,Tablet,77.95,21064.0,40076.5
45055,2017,AT&T,Phone,78.043,21063.0,40242.5
78820,2016,Verizon,Phone,65.436,21063.0,41460.5
33592,2017,Verizon,Tablet,96.61,21062.0,38560.5
61146,2015,T-Mobile,Tablet,80.916,21061.5,29498.0
47227,2017,T-Mobile,Phone,67.929,21061.0,31741.0
94001,2020,T-Mobile,Phone,75.835,21061.0,11962.0
46310,2017,Verizon,Tablet,161.654,21060.5,26537.0
35082,2017,AT&T,Tablet,68.426,21059.0,24549.5
67281,2016,AT&T,Phone,62.968,21057.5,38888.5
11398,2016,AT&T,Tablet,78.17,21056.0,29055.0
76957,2016,Verizon,Phone,67.528,21054.0,36249.5
52680,2015,Verizon,Tablet,80.228,21053.0,29419.5
88836,2020,AT&T,Phone,44.554,21052.5,137647.5
35937,2017,AT&T,Phone,38.629,21050.5,36017.0
75774,2016,Verizon,Tablet,165.304,21050.0,33963.0
66471,2016,Verizon,Phone,157.87,21049.5,30330.5
43068,2017,T-Mobile,Tablet,71.16,21048.5,35162.0
7184,2015,AT&T,Tablet,80.342,21047.5,28154.5
37711,2017,Verizon,Tablet,155.484,21046.5,16960.0
74094,2016,Verizon,Tablet,127.2,21046.5,6115.0
77704,2016,AT&T,Tablet,76.639,21046.5,25340.0
46252,2017,T-Mobile,Tablet,74.224,21045.0,37182.0
36856,2017,Verizon,Tablet,70.094,21044.5,38445.5
75053,2016,Verizon,Phone,55.599,21042.5,35754.0
67822,2016,T-Mobile,Tablet,84.432,21040.0,33798.5
76198,2016,Verizon,Tablet,88.252,21039.0,17147.5
82415,2020,AT&T,Phone,44.507,21038.0,119471.5
81319,2020,AT&T,Phone,45.802,21036.0,51521.5
80458,2020,AT&T,Phone,42.527,21035.5,69814.0
43835,2017,T-Mobile,Phone,104.32,21033.0,19811.0
85409,2020,AT&T,Phone,43.421,21032.5,31443.0
54805,2015,Verizon,Tablet,64.492,21031.0,25940.0
33877,2017,T-Mobile,Phone,46.531,21028.5,28380.5
1426,2016,T-Mobile,Tablet,79.122,21026.5,28072.0
76131,2016,T-Mobile,Phone,71.57,21024.5,24530.5
46093,2017,Verizon,Phone,47.258,21024.0,36223.5
88238,2020,AT&T,Phone,42.59,21023.5,56791.5
66206,2016,T-Mobile,Tablet,76.421,21023.0,36215.0
76331,2016,T-Mobile,Phone,74.566,21022.0,12881.5
81450,2020,T-Mobile,Phone,64.645,21021.5,5496.0
36111,2017,Verizon,Phone,42.373,21021.0,28002.5
66352,2016,Verizon,Tablet,139.89,21020.0,27482.0
17626,2016,T-Mobile,Phone,70.744,21019.5,38097.5
65314,2016,AT&T,Tablet,65.524,21019.5,20574.5
44604,2017,T-Mobile,Tablet,82.516,21018.5,34847.0
89955,2020,Sprint,Phone,54.017,21018.5,3572.5
75707,2016,T-Mobile,Phone,70.711,21017.5,12538.5
65992,2016,Verizon,Tablet,67.26,21017.0,12497.0
68695,2016,Verizon,Phone,69.355,21017.0,36732.5
43934,2017,Verizon,Tablet,133.86,21016.5,33078.5
76422,2016,Verizon,Tablet,76.523,21014.5,38743.5
80278,2020,AT&T,Phone,41.065,21014.5,57527.0
60105,2015,Verizon,Phone,92.733,21013.5,28652.0
2383,2016,T-Mobile,Phone,73.62,21013.0,17885.0
18045,2016,T-Mobile,Tablet,84.08,21010.5,54785.0
86454,2020,Verizon,Phone,42.459,21010.0,116263.0
33398,2017,T-Mobile,Tablet,84.165,21009.5,37590.5
31199,2016,Verizon,Tablet,161.059,21009.0,12420.0
58249,2015,Verizon,Phone,82.528,21009.0,31790.0
60720,2015,Verizon,Phone,80.676,21008.5,31016.0
45372,2017,T-Mobile,Tablet,84.164,21006.0,8276.0
44428,2017,T-Mobile,Tablet,78.693,21005.0,25602.0
80427,2020,Verizon,Phone,39.288,21005.0,94575.0
67800,2016,Verizon,Tablet,164.811,21002.5,14955.5
12376,2016,T-Mobile,Phone,67.933,21001.5,14477.0
1881,2016,AT&T,Phone,55.19,21001.0,32354.5
12140,2016,T-Mobile,Tablet,70.063,21000.5,25701.5
50670,2015,Verizon,Tablet,66.646,20998.0,27929.5
51307,2015,Verizon,Phone,76.953,20997.5,30703.0
33510,2017,T-Mobile,Tablet,83.778,20996.0,33583.5
43493,2017,Verizon,Phone,47.542,20995.0,5609.0
18656,2016,T-Mobile,Tablet,77.521,20994.0,28879.5
77134,2016,Verizon,Tablet,150.446,20993.5,23958.0
94374,2020,AT&T,Phone,38.814,20993.5,33586.0
28252,2016,T-Mobile,Phone,65.843,20991.5,17816.5
70930,2016,AT&T,Tablet,78.793,20990.5,37494.0
866,2016,T-Mobile,Tablet,73.926,20989.0,28666.5
78547,2016,T-Mobile,Tablet,82.297,20989.0,37510.0
3211,2016,T-Mobile,Phone,76.972,20988.0,26896.5
82789,2020,AT&T,Phone,66.974,20987.0,104139.5
98651,2020,AT&T,Phone,43.276,20986.5,74212.5
74675,2016,T-Mobile,Phone,72.482,20985.0,25471.5
76423,2016,AT&T,Phone,72.278,20983.0,26428.0
40288,2017,AT&T,Tablet,74.578,20981.5,14967.5
75567,2016,AT&T,Phone,61.568,20981.5,16940.5
43725,2017,Verizon,Phone,37.388,20980.5,43522.5
33037,2017,T-Mobile,Phone,78.659,20980.0,19368.5
77637,2016,Verizon,Phone,65.881,20979.5,25821.5
23315,2016,T-Mobile,Tablet,84.416,20979.0,24186.5
23345,2016,T-Mobile,Phone,74.022,20977.0,55455.0
2890,2016,AT&T,Tablet,79.394,20975.5,28826.0
64686,2016,T-Mobile,Tablet,79.433,20973.0,37140.0
74860,2016,T-Mobile,Tablet,84.482,20972.5,32845.0
77197,2016,Verizon,Phone,148.977,20972.5,36509.5
78336,2016,AT&T,Tablet,68.043,20972.0,38794.5
12488,2016,T-Mobile,Phone,77.773,20970.0,25063.0
63701,2016,T-Mobile,Phone,73.805,20969.5,36285.0
43627,2017,T-Mobile,Phone,49.344,20968.0,27212.0
92727,2020,Verizon,Phone,43.304,20967.0,82307.5
45668,2017,T-Mobile,Tablet,74.187,20966.5,30592.0
33288,2017,Verizon,Tablet,131.405,20965.5,38036.5
11441,2016,T-Mobile,Phone,74.858,20958.5,26172.5
30166,2016,Verizon,Tablet,162.573,20958.5,43985.5
33309,2017,T-Mobile,Phone,50.301,20958.0,10637.0
2897,2015,Verizon,Tablet,83.217,20957.5,22214.0
33458,2017,AT&T,Tablet,87.538,20957.5,31215.5
43132,2017,T-Mobile,Tablet,85.542,20957.5,5689.0
73824,2016,AT&T,Tablet,68.776,20957.5,41920.0
98571,2020,AT&T,Phone,42.125,20957.5,16817.5
64584,2016,Verizon,Tablet,178.052,20955.0,29986.5
47460,2017,T-Mobile,Tablet,86.017,20954.5,26346.5
65041,2016,AT&T,Phone,62.388,20951.0,10038.5
33176,2017,Verizon,Tablet,172.184,20949.5,32460.0
45735,2017,AT&T,Phone,47.301,20949.5,42102.5
98689,2020,T-Mobile,Phone,86.315,20948.0,22401.0
32630,2017,T-Mobile,Tablet,86.889,20947.5,35159.0
44550,2017,Verizon,Tablet,115.282,20947.5,19040.0
65197,2016,T-Mobile,Phone,74.623,20947.5,37797.0
70799,2016,Verizon,Phone,74.339,20947.0,37530.0
66991,2016,Verizon,Phone,165.086,20946.5,37628.0
78107,2016,T-Mobile,Phone,69.919,20946.5,12858.0
61141,2015,T-Mobile,Phone,87.188,20945.0,28453.0
29023,2016,Verizon,Tablet,142.552,20944.0,40171.5
50548,2015,Verizon,Phone,84.518,20941.5,27851.5
85130,2020,AT&T,Phone,88.867,20941.5,53806.5
44616,2017,AT&T,Tablet,84.44,20939.5,34387.0
85314,2020,Verizon,Phone,58.937,20939.5,58568.0
35062,2017,T-Mobile,Tablet,77.835,20936.5,19554.0
44488,2017,AT&T,Tablet,76.795,20933.5,31749.5
44103,2017,AT&T,Phone,39.644,20933.0,27280.0
17143,2016,T-Mobile,Tablet,61.349,20932.0,9986.5
74571,2016,T-Mobile,Phone,72.298,20930.0,36021.5
5899,2016,T-Mobile,Tablet,86.556,20929.5,26944.5
81771,2020,Verizon,Phone,61.906,20926.5,32550.5
75773,2016,Verizon,Phone,138.979,20925.5,35991.5
38735,2017,Verizon,Tablet,118.88,20925.0,25359.5
88236,2020,T-Mobile,Phone,119.215,20924.0,11532.0
35399,2017,Verizon,Phone,46.239,20922.5,37121.5
29478,2016,Verizon,Tablet,162.122,20920.0,18543.0
12867,2016,T-Mobile,Tablet,64.507,20917.5,19601.0
43101,2017,Verizon,Phone,47.85,20916.5,16259.5
11889,2016,T-Mobile,Phone,69.962,20906.0,24725.0
29291,2016,T-Mobile,Phone,74.346,20905.5,19943.5
33287,2017,Verizon,Phone,44.07,20904.5,38844.0
32845,2017,T-Mobile,Phone,46.281,20899.5,30311.5
33255,2017,Verizon,Phone,46.567,20899.5,34992.0
44756,2017,T-Mobile,Tablet,78.723,20898.5,11713.5
18789,2016,T-Mobile,Tablet,74.663,20896.5,42260.5
28707,2016,Verizon,Phone,149.906,20895.0,49126.5
75052,2016,T-Mobile,Tablet,70.503,20895.0,28550.0
64121,2016,AT&T,Phone,73.403,20894.5,32671.5
93206,2020,Verizon,Phone,70.775,20893.0,65224.5
46536,2017,AT&T,Tablet,75.107,20892.5,31927.0
69966,2016,T-Mobile,Tablet,79.021,20891.0,33052.5
77732,2016,T-Mobile,Tablet,72.954,20890.0,35396.5
12737,2016,T-Mobile,Phone,78.303,20889.5,21678.5
33415,2017,Verizon,Phone,41.624,20889.0,18896.5
66269,2016,T-Mobile,Phone,73.225,20889.0,34849.0
47504,2017,AT&T,Tablet,74.537,20888.5,35254.5
46878,2017,Verizon,Tablet,159.523,20886.5,30480.0
35269,2017,T-Mobile,Phone,53.185,20886.0,35355.5
76629,2016,Verizon,Phone,70.877,20885.0,38514.5
34175,2017,Verizon,Phone,58.551,20883.0,30820.0
30543,2016,AT&T,Tablet,81.073,20882.0,30385.5
140452,2012,Verizon, Phone,40.398,20881.5,34707.0
35537,2017,AT&T,Phone,44.085,20877.0,37067.0
1282,2016,Verizon,Tablet,72.854,20876.0,23629.0
68784,2016,Verizon,Tablet,80.852,20876.0,35428.5
45083,2017,T-Mobile,Phone,51.011,20873.5,22152.5
87721,2020,AT&T,Phone,42.456,20869.0,75988.0
69109,2016,T-Mobile,Phone,70.589,20868.5,35528.5
64966,2016,T-Mobile,Tablet,85.024,20868.0,36461.5
44966,2017,Verizon,Tablet,130.266,20866.5,27003.0
29805,2016,Verizon,Tablet,166.668,20865.5,37479.0
74900,2016,T-Mobile,Tablet,83.426,20865.0,35023.0
64840,2016,Verizon,Tablet,155.654,20864.0,35888.5
28704,2016,Verizon,Tablet,74.116,20861.5,44899.0
87838,2020,T-Mobile,Phone,75.062,20861.0,18480.5
41835,2017,T-Mobile,Phone,49.954,20860.5,18141.0
98059,2020,Sprint,Phone,75.41,20860.5,102621.5
87123,2020,Verizon,Phone,43.073,20859.0,85087.5
64693,2016,T-Mobile,Phone,77.151,20858.0,30631.0
3504,2016,AT&T,Phone,61.51,20857.0,31444.0
66064,2016,Verizon,Tablet,77.877,20857.0,34749.0
70969,2016,AT&T,Phone,72.168,20856.5,40985.5
7236,2016,Verizon,Phone,75.825,20853.5,28776.0
74859,2016,T-Mobile,Phone,76.914,20852.5,27776.0
44759,2017,AT&T,Phone,49.808,20851.0,25232.0
36615,2017,Verizon,Phone,47.592,20850.5,32646.5
44836,2017,T-Mobile,Tablet,76.567,20850.5,10627.0
18829,2016,T-Mobile,Tablet,83.406,20850.0,35117.0
33647,2017,Verizon,Phone,44.583,20850.0,40549.5
82009,2020,T-Mobile,Phone,57.387,20845.5,7092.5
78677,2016,Verizon,Tablet,176.07,20843.5,34030.0
47022,2017,Verizon,Tablet,67.802,20842.5,34680.0
45891,2017,T-Mobile,Phone,56.253,20841.0,35265.0
37654,2017,Verizon,Phone,52.664,20840.5,37610.0
41944,2017,AT&T,Tablet,70.433,20837.5,21120.5
13291,2016,T-Mobile,Tablet,81.36,20836.0,21883.5
88915,2020,Verizon,Phone,57.79,20833.5,92729.0
79477,2020,T-Mobile,Phone,72.278,20832.0,42369.0
76620,2016,T-Mobile,Tablet,82.227,20830.0,13147.0
68786,2016,AT&T,Tablet,78.276,20829.5,26632.5
66974,2016,T-Mobile,Tablet,74.311,20827.0,13567.0
1463,2016,Verizon,Tablet,70.698,20826.5,29033.0
44503,2017,AT&T,Phone,44.753,20826.0,34631.0
89031,2020,AT&T,Phone,50.053,20826.0,2253.0
980,2016,T-Mobile,Tablet,78.165,20825.5,26787.5
75932,2016,T-Mobile,Tablet,76.306,20824.5,20548.5
33544,2017,Verizon,Tablet,162.214,20823.0,33672.0
66422,2016,T-Mobile,Tablet,80.918,20820.0,27517.5
91024,2020,Verizon,Phone,63.059,20820.0,41167.0
44384,2017,AT&T,Tablet,74.137,20819.5,25190.0
1090,2015,T-Mobile,Tablet,74.578,20818.5,8465.0
10235,2016,Verizon,Tablet,54.373,20818.5,16783.0
30975,2016,Verizon,Tablet,140.359,20818.5,46296.5
33416,2017,Verizon,Tablet,144.849,20817.0,20299.5
97522,2020,AT&T,Phone,52.024,20816.5,27943.5
41215,2017,AT&T,Phone,49.28,20815.5,38230.0
41155,2017,T-Mobile,Phone,52.425,20814.5,33880.0
94956,2020,Verizon,Phone,38.327,20814.0,34022.0
45294,2017,Verizon,Tablet,154.106,20812.0,13008.0
86650,2020,AT&T,Phone,44.232,20812.0,49840.0
12829,2015,Verizon,Tablet,71.031,20808.5,27951.5
14849,2015,T-Mobile,Tablet,56.4,20808.5,10079.0
12641,2016,AT&T,Phone,64.871,20808.0,31376.0
76414,2016,Verizon,Tablet,170.305,20806.5,32709.5
81413,2020,AT&T,Phone,42.325,20806.5,120370.0
83387,2020,AT&T,Phone,36.234,20805.5,28454.0
95223,2020,Verizon,Phone,46.993,20804.5,38747.0
12911,2016,T-Mobile,Phone,76.661,20803.5,25640.0
81149,2020,Verizon,Phone,80.702,20803.5,19177.0
33138,2017,AT&T,Tablet,82.456,20802.0,35572.5
75503,2016,AT&T,Phone,72.011,20801.0,31638.0
64135,2016,Verizon,Phone,145.718,20800.5,37867.5
44133,2017,Verizon,Phone,37.008,20794.5,16350.5
64834,2016,AT&T,Tablet,71.287,20793.0,14907.5
20868,2016,T-Mobile,Tablet,78.804,20792.0,50335.5
76691,2016,T-Mobile,Phone,68.855,20791.0,19164.5
98680,2020,Verizon,Phone,48.717,20791.0,62482.0
79306,2016,T-Mobile,Phone,71.492,20790.5,34929.5
61175,2015,Verizon,Phone,83.529,20789.0,23299.5
81010,2020,Verizon,Phone,47.289,20786.0,119347.5
92895,2020,Verizon,Phone,53.804,20785.0,55240.5
11381,2016,Verizon,Phone,74.531,20784.5,28484.0
34410,2017,AT&T,Tablet,74.952,20784.5,39667.0
38999,2017,Verizon,Tablet,159.781,20784.0,35341.5
67055,2016,Verizon,Phone,157.024,20783.0,37095.5
32816,2017,Verizon,Tablet,95.628,20780.5,3038.5
65841,2016,AT&T,Phone,70.168,20780.0,25892.5
97916,2020,Verizon,Phone,65.241,20779.5,76432.0
1203,2016,AT&T,Tablet,79.817,20779.0,27934.0
66288,2016,Verizon,Tablet,73.411,20775.0,38558.0
43607,2017,AT&T,Phone,39.139,20773.5,36761.5
3111,2016,T-Mobile,Tablet,76.665,20773.0,22988.5
14429,2016,Verizon,Tablet,76.389,20771.5,26844.5
74940,2016,T-Mobile,Tablet,67.982,20771.5,21619.0
41318,2017,Verizon,Tablet,153.886,20771.0,30331.5
13042,2016,Verizon,Phone,65.945,20769.5,29741.5
